videoid,num_objects,path,trajectory_maps_path,text,flow,fid_value_mask_fid,mask_objectmc_mask_objmc,box_objectmc_mask_objmc,fid_value_box_fid,mask_objectmc_box_objmc,box_objectmc_box_objmc,score
4702346,2,/datadrive2/lqh/testset_data/resized_videos/4702346.mp4,/datadrive2/lqh/testset_data/filtered_masks/4702346, man and dog running,16.9411563873291,100.42317772076804,0.957890512099243,0.9671590633264576,128.78101103044813,0.5462030357567234,0.7844383807474808,345.0
10660697,2,/datadrive2/lqh/testset_data/resized_videos/10660697.mp4,/datadrive2/lqh/testset_data/filtered_masks/10660697, a woman reading an old letter while sitting in a park,15.94529628753662,184.6148147519274,0.9545905651614917,0.9541947651466696,163.07099282048142,0.7757799105675182,0.9250592131918934,354.0
6636879,2,/datadrive2/lqh/testset_data/resized_videos/6636879.mp4,/datadrive2/lqh/testset_data/filtered_masks/6636879, a man breakdancing on a wet pavement,14.749677658081056,108.8313502942734,0.9497163109487146,0.979589644143755,173.63219510008486,0.5958962038791219,0.8592235706915474,355.0
5365217,2,/datadrive2/lqh/testset_data/resized_videos/5365217.mp4,/datadrive2/lqh/testset_data/filtered_masks/5365217,"A person holds a lavender sprig, sitting by a canvas tent with warm lights in a forest at dusk.",15.989062309265137,113.60130938804326,0.9248378033681488,0.9365554742333666,132.4720863737643,0.6770713576910806,0.8525348354067128,358.0
12340481,2,/datadrive2/lqh/testset_data/resized_videos/12340481.mp4,/datadrive2/lqh/testset_data/filtered_masks/12340481, couple kissing in park,28.86686897277832,154.89236607142033,0.9723555832375416,0.9675513890103206,187.58346547139868,0.6854822982645656,0.8387172866434809,365.0
5383111,2,/datadrive2/lqh/testset_data/resized_videos/5383111.mp4,/datadrive2/lqh/testset_data/filtered_masks/5383111, woman going down from the climbing wall,17.160572052001953,114.80879402178394,0.9435366744187452,0.9860681137534124,185.9376958757403,0.6149755674102124,0.8154456020700064,366.0
18904898,2,/datadrive2/lqh/testset_data/resized_videos/18904898.mp4,/datadrive2/lqh/testset_data/filtered_masks/18904898,"The tall coconut trees sway gently with the breeze, as the pinkish sky suggests the sun is setting behind the dense, green foliage.",43.42839813232422,62.368297799000864,0.8375770867482992,0.8246122722708483,62.69862693938067,0.6620155573837552,0.7762847235897682,373.0
5837630,2,/datadrive2/lqh/testset_data/resized_videos/5837630.mp4,/datadrive2/lqh/testset_data/filtered_masks/5837630,"A dynamic dog leaps across an empty basketball court, while distant figures engage in various activities near vibrant storefronts and under the afternoon sky.",22.309993743896484,118.32789267492774,0.9082808568473798,0.9390656131684072,138.80054600028652,0.6569616880717991,0.8811453906524473,379.0
4109280,2,/datadrive2/lqh/testset_data/resized_videos/4109280.mp4,/datadrive2/lqh/testset_data/filtered_masks/4109280, blazing fire on a black background,19.553598403930664,45.62489885366999,0.8866192916823579,0.9164635661154076,52.63144901139914,0.4408273126450652,0.7498081335002681,382.0
6813385,2,/datadrive2/lqh/testset_data/resized_videos/6813385.mp4,/datadrive2/lqh/testset_data/filtered_masks/6813385,A person's hands holding coffee beans with a blurred background.,21.68973159790039,334.5348566816491,0.9311413567723824,0.982467361749382,166.97132867206656,0.6225192307792236,0.9512594132590196,387.0
3444517,2,/datadrive2/lqh/testset_data/resized_videos/3444517.mp4,/datadrive2/lqh/testset_data/filtered_masks/3444517, a man training a woman in boxing,29.411827087402344,93.03582093762768,0.8948098491251021,0.9072055183145786,112.5900248570839,0.6048416591775596,0.7945928134864763,388.0
10609741,2,/datadrive2/lqh/testset_data/resized_videos/10609741.mp4,/datadrive2/lqh/testset_data/filtered_masks/10609741, a woman wrapped in a towel looking in the mirror,20.18909454345703,99.17492470618738,0.8770544536909161,0.7256918057114399,79.10261032395434,0.7695202122660988,0.7946621978148022,388.0
6153453,2,/datadrive2/lqh/testset_data/resized_videos/6153453.mp4,/datadrive2/lqh/testset_data/filtered_masks/6153453, a human hand touching prosthetic arm,16.320009231567383,102.01549131247768,0.9650884855629512,0.9840048476756964,170.54265421725682,0.443756929917281,0.771826129358394,391.0
5487996,2,/datadrive2/lqh/testset_data/resized_videos/5487996.mp4,/datadrive2/lqh/testset_data/filtered_masks/5487996, person holding a wine bottle,14.96542739868164,207.4009266852989,0.9322294555696128,0.8798566928364249,152.75394456472364,0.9058514858051856,0.8999487717280521,392.0
5544711,2,/datadrive2/lqh/testset_data/resized_videos/5544711.mp4,/datadrive2/lqh/testset_data/filtered_masks/5544711,"A man in a floral shirt and dark pants sits on a concrete ledge, his hands in motion as dusk settles over the cityscape behind him.",44.80242156982422,156.42989995155858,0.956293102283453,0.8392324773831363,130.53364078243453,0.8133291334210009,0.7898088850413464,393.0
6620530,2,/datadrive2/lqh/testset_data/resized_videos/6620530.mp4,/datadrive2/lqh/testset_data/filtered_masks/6620530, a man lying down on the bed,32.28032302856445,153.9799176776824,0.9519875122852204,0.9394165249350312,154.18896792878104,0.7802538005003554,0.7841560934838494,397.0
4667157,2,/datadrive2/lqh/testset_data/resized_videos/4667157.mp4,/datadrive2/lqh/testset_data/filtered_masks/4667157, alcohol bar barman drinks,18.89675521850586,145.75850672170623,0.9477565901681728,0.9542934101659528,144.62301104903383,0.667093183120172,0.7725503026453816,400.0
5272509,2,/datadrive2/lqh/testset_data/resized_videos/5272509.mp4,/datadrive2/lqh/testset_data/filtered_masks/5272509, two girls running inside the playground,58.20221328735352,106.04563319296358,0.9317401916566326,0.9547772596478372,134.86599671480596,0.5585293238609544,0.765114715464027,404.0
3682358,2,/datadrive2/lqh/testset_data/resized_videos/3682358.mp4,/datadrive2/lqh/testset_data/filtered_masks/3682358, two young girls playing with stuffed toys in the playroom,16.88690948486328,146.6059952180476,0.93006067060113,0.9457503873062096,158.29016769008544,0.592834640294549,0.8870650577598685,423.0
10045009,2,/datadrive2/lqh/testset_data/resized_videos/10045009.mp4,/datadrive2/lqh/testset_data/filtered_masks/10045009, women wearing a hat on their daughter,16.529813766479492,118.89061462400234,0.8128847339080486,0.9738414305861413,140.30614899864565,0.5149068772414236,0.8898328017729729,424.0
10653833,2,/datadrive2/lqh/testset_data/resized_videos/10653833.mp4,/datadrive2/lqh/testset_data/filtered_masks/10653833, two smiling little girls playing in a park,45.38985443115234,204.60160466023163,0.9577479741222096,0.9708530954745148,268.51435712031105,0.70109594233071,0.8307886035841447,426.0
4486542,2,/datadrive2/lqh/testset_data/resized_videos/4486542.mp4,/datadrive2/lqh/testset_data/filtered_masks/4486542, close up video of man wearing face mask,14.214751243591309,25.766622024524423,0.7662696560900001,0.5599271559992591,28.00340408326636,0.6122535222003821,0.6410431600266023,442.0
5355805,2,/datadrive2/lqh/testset_data/resized_videos/5355805.mp4,/datadrive2/lqh/testset_data/filtered_masks/5355805, young woman posing with umbrella,16.027420043945312,88.43798018150557,0.7922218141064307,0.8716797491859685,146.1357724049245,0.6134264520395013,0.8314974984365353,444.0
4021633,2,/datadrive2/lqh/testset_data/resized_videos/4021633.mp4,/datadrive2/lqh/testset_data/filtered_masks/4021633,A freight train with rust-colored containers and graffiti-covered tank cars moves past a red signal light on a sunny day.,60.43719482421875,78.51572510494611,0.8169337194047182,0.6680576105059237,87.83510343721076,0.7610638243030914,0.6563259045283681,447.0
4945129,2,/datadrive2/lqh/testset_data/resized_videos/4945129.mp4,/datadrive2/lqh/testset_data/filtered_masks/4945129, couple working out at the gym,18.713258743286133,96.85538818923284,0.856105974022387,0.942963299097038,145.55764286746756,0.5051470870099717,0.7922495287148394,453.0
5526384,2,/datadrive2/lqh/testset_data/resized_videos/5526384.mp4,/datadrive2/lqh/testset_data/filtered_masks/5526384, sunset and moving clouds time lapse,47.12645721435547,70.56027288140763,0.8844455945351357,0.7816104170603377,69.48352956859677,0.5145672435648474,0.6189721141737369,461.0
6377452,2,/datadrive2/lqh/testset_data/resized_videos/6377452.mp4,/datadrive2/lqh/testset_data/filtered_masks/6377452, woman clicking pictures on phone from her window,23.4110107421875,102.11926113890372,0.9243305375514856,0.950087750347543,245.9614666198785,0.5834985144026004,0.7818144776085001,461.0
6900581,2,/datadrive2/lqh/testset_data/resized_videos/6900581.mp4,/datadrive2/lqh/testset_data/filtered_masks/6900581, a woman pouring coffee from a moka pot into a cup,16.284631729125977,187.1371923326305,0.9371559035705036,0.8099510132902561,177.36014659874604,0.8333893565752901,0.7988005205026213,463.0
6390399,2,/datadrive2/lqh/testset_data/resized_videos/6390399.mp4,/datadrive2/lqh/testset_data/filtered_masks/6390399, man and woman doing single unders,18.81105232238769,97.18428274022506,0.8188698552091419,0.8795867654809981,129.72625689399385,0.502503367034684,0.8181340493839092,469.0
4754211,2,/datadrive2/lqh/testset_data/resized_videos/4754211.mp4,/datadrive2/lqh/testset_data/filtered_masks/4754211,"A boxer, wearing boxing gloves, rests against the ropes of a boxing ring in a dimly lit, atmospheric gym.",38.32281494140625,78.572760264793,0.7312312913851259,0.8459086533840624,86.75907747101297,0.53124821571197,0.7461943893318805,471.0
6765431,2,/datadrive2/lqh/testset_data/resized_videos/6765431.mp4,/datadrive2/lqh/testset_data/filtered_masks/6765431, two fighters practicing judo,19.67904090881348,125.88115337866182,0.8989694093732016,0.8451157479299363,147.82879980374415,0.6117032374002966,0.7996630617493798,474.0
4236743,2,/datadrive2/lqh/testset_data/resized_videos/4236743.mp4,/datadrive2/lqh/testset_data/filtered_masks/4236743, woman posing on a sofa,34.034767150878906,148.29603654848398,0.9230467024467456,0.9925688763368796,238.3667815351861,0.5242419979553139,0.779457872232127,480.0
5752172,2,/datadrive2/lqh/testset_data/resized_videos/5752172.mp4,/datadrive2/lqh/testset_data/filtered_masks/5752172, people boxing in a ring,28.44530487060547,83.28998109825383,0.8735326832308032,0.915773811660964,91.93151946318044,0.5050773496226642,0.4315833271991816,481.0
3722527,2,/datadrive2/lqh/testset_data/resized_videos/3722527.mp4,/datadrive2/lqh/testset_data/filtered_masks/3722527, footage of the vehicle crossing the street in time lapse,38.52823257446289,129.7042708736205,0.8334102732087744,0.7929782702960271,133.74041690628434,0.7828636756547492,0.7618155876670918,482.0
14259375,2,/datadrive2/lqh/testset_data/resized_videos/14259375.mp4,/datadrive2/lqh/testset_data/filtered_masks/14259375, train arriving to station,18.43687057495117,53.61998674280844,0.5256065684061171,0.7935571372265072,92.33931078809786,0.4531295160952034,0.789518196261426,485.0
17314241,2,/datadrive2/lqh/testset_data/resized_videos/17314241.mp4,/datadrive2/lqh/testset_data/filtered_masks/17314241,"Aerial view of a woman standing alone on a sandy beach as gentle waves roll in, with a palm tree shadow stretching across the sand.",15.52849006652832,182.88269818039916,0.9751985742916056,0.7619914976878563,190.93677094456373,0.794663327082266,0.7138214674455549,485.0
4474880,2,/datadrive2/lqh/testset_data/resized_videos/4474880.mp4,/datadrive2/lqh/testset_data/filtered_masks/4474880, person using her macbook,15.009437561035156,74.47720708735213,0.8404799728866307,0.6142840212899287,55.51644450374611,0.5866150026072721,0.532565975145113,490.0
6740728,2,/datadrive2/lqh/testset_data/resized_videos/6740728.mp4,/datadrive2/lqh/testset_data/filtered_masks/6740728, a woman clipping her hair,22.721555709838867,71.78766942430512,0.8196228124308979,0.8785220578963859,72.4545593731824,0.4113342175017334,0.5462983394116725,495.0
6123059,2,/datadrive2/lqh/testset_data/resized_videos/6123059.mp4,/datadrive2/lqh/testset_data/filtered_masks/6123059, a man visiting family during hanukkah,18.67793273925781,207.0919531267816,0.8543903291338042,0.9468009105491696,204.8041543194884,0.6369472924676952,0.8961932973898121,500.0
6944458,2,/datadrive2/lqh/testset_data/resized_videos/6944458.mp4,/datadrive2/lqh/testset_data/filtered_masks/6944458, a dancing woman in a futuristic clothing,15.228384971618652,112.09083810173568,0.815973828972099,0.8273573362699775,125.31156270446996,0.5498892590287857,0.789379558902603,501.0
4504394,2,/datadrive2/lqh/testset_data/resized_videos/4504394.mp4,/datadrive2/lqh/testset_data/filtered_masks/4504394, man putting flower on woman s hair,22.915515899658203,104.78597672953734,0.6166702902402438,0.8394921632852662,141.06819802454237,0.5668112921692612,0.8588583904147258,503.0
5401753,2,/datadrive2/lqh/testset_data/resized_videos/5401753.mp4,/datadrive2/lqh/testset_data/filtered_masks/5401753,A dog wearing a blue harness is being walked on a leash near a parked blue truck with an open door and a person sitting inside.,38.86703872680664,247.953730049746,0.9435550437838978,0.9585992846260998,274.0554885704835,0.5965840585098999,0.8049263364033383,504.0
4874688,2,/datadrive2/lqh/testset_data/resized_videos/4874688.mp4,/datadrive2/lqh/testset_data/filtered_masks/4874688, two women going up in the train,24.782072067260746,126.81369045787991,0.8869028916665646,0.883935319520821,124.82023033583108,0.4696551859884063,0.7626517966423102,504.0
5891314,2,/datadrive2/lqh/testset_data/resized_videos/5891314.mp4,/datadrive2/lqh/testset_data/filtered_masks/5891314, a man having a bubble bath,17.837419509887695,197.8000603896848,0.9122200267009144,0.9164372177463544,204.78948539056117,0.6732406441101896,0.8048153972042867,508.0
5847997,2,/datadrive2/lqh/testset_data/resized_videos/5847997.mp4,/datadrive2/lqh/testset_data/filtered_masks/5847997, ground level shot of a woman walking in the forest,13.393051147460938,158.26033298672758,0.9218836951155586,0.9333522874229422,127.2131620034108,0.5287150157907179,0.6001186724331451,514.0
6022790,2,/datadrive2/lqh/testset_data/resized_videos/6022790.mp4,/datadrive2/lqh/testset_data/filtered_masks/6022790,"A person with a prosthetic leg is walking on a sunny day, casting a shadow on the pavement.",17.014070510864258,101.08600950962683,0.7544412370780605,0.7546244130356938,100.05293442523649,0.5993787996178387,0.655991717366317,519.0
6339362,2,/datadrive2/lqh/testset_data/resized_videos/6339362.mp4,/datadrive2/lqh/testset_data/filtered_masks/6339362,"A group of ice hockey players gathered on the rink, forming a circle with their hockey sticks pointed towards the center.",15.712013244628906,135.59664242543042,0.8867027765823705,0.9503680478039536,147.10295109521488,0.5093311173783192,0.6348477838202656,524.0
6684685,2,/datadrive2/lqh/testset_data/resized_videos/6684685.mp4,/datadrive2/lqh/testset_data/filtered_masks/6684685, a boy doing martial arts and a girl coloring on a bed,19.368263244628903,128.2182256196097,0.7798297069518924,0.898130858571245,155.38871820212978,0.5887534133512294,0.7970547037522044,524.0
4124190,2,/datadrive2/lqh/testset_data/resized_videos/4124190.mp4,/datadrive2/lqh/testset_data/filtered_masks/4124190,"A tattoo artist, wearing black gloves, prepares his tattoo gun before inking the bare skin of a client.",17.695632934570312,139.10159847007168,0.8904024979857827,0.8027436967844808,147.38856520401356,0.6480073888454292,0.7170314661631365,526.0
6121197,2,/datadrive2/lqh/testset_data/resized_videos/6121197.mp4,/datadrive2/lqh/testset_data/filtered_masks/6121197, family playing dreidel game,14.127671241760254,194.65000017439945,0.9334851923181328,0.9334657746829582,231.7076515920876,0.6017030718857209,0.7563208286531278,535.0
4169122,2,/datadrive2/lqh/testset_data/resized_videos/4169122.mp4,/datadrive2/lqh/testset_data/filtered_masks/4169122, close up shot of a moving pendulum,23.65591812133789,101.48764910750546,0.7632116784231044,0.5348460088297666,83.92124843846706,0.639742616872872,0.5083623959348521,536.0
3044653,2,/datadrive2/lqh/testset_data/resized_videos/3044653.mp4,/datadrive2/lqh/testset_data/filtered_masks/3044653, a woman seated in a sofa is eating a candy bar while working on her laptop,19.7229232788086,204.781580883481,0.9150577194319264,0.9023378853174666,232.92337540718748,0.6076732716030955,0.8150719214085403,542.0
6098178,3,/datadrive2/lqh/testset_data/resized_videos/6098178.mp4,/datadrive2/lqh/testset_data/filtered_masks/6098178, video of a christmas gifts,10.223690032958984,50.60681235528459,0.9756950693205848,0.9797192196338216,55.82453487396344,0.9496995367330616,0.9711832068675272,58.0
6672369,3,/datadrive2/lqh/testset_data/resized_videos/6672369.mp4,/datadrive2/lqh/testset_data/filtered_masks/6672369, close up of student using cheat sheet,13.093427658081056,47.45481053001912,0.984751307113652,0.9875676010573378,71.71650361891015,0.8404729845173511,0.9847697412094438,85.0
6754427,3,/datadrive2/lqh/testset_data/resized_videos/6754427.mp4,/datadrive2/lqh/testset_data/filtered_masks/6754427, close up view of a person molding a clay,12.90428638458252,57.42528357466777,0.9567980500661084,0.9806279680991796,49.8014777225868,0.8732882757984793,0.9440904121433809,110.0
5282319,3,/datadrive2/lqh/testset_data/resized_videos/5282319.mp4,/datadrive2/lqh/testset_data/filtered_masks/5282319, two people talking while sharing a laptop,10.392672538757324,65.93558012827314,0.98420399913501,0.9843325172014424,88.87700720719367,0.9121463564885396,0.9607913235426878,115.0
4174113,3,/datadrive2/lqh/testset_data/resized_videos/4174113.mp4,/datadrive2/lqh/testset_data/filtered_masks/4174113, video footage of the great pyramid of egypt,12.80519199371338,60.09897138270274,0.9624026410437584,0.9559248836383722,55.50047048680166,0.902071829265892,0.9306654552764404,135.0
6658856,3,/datadrive2/lqh/testset_data/resized_videos/6658856.mp4,/datadrive2/lqh/testset_data/filtered_masks/6658856,A close-up of hands with red nail polish grating cheese using a golden grater over a white countertop.,23.69251823425293,62.34183893749143,0.9650839875077571,0.9874359638930492,93.88575848084535,0.8595599204774327,0.9678271165977764,150.0
4507874,3,/datadrive2/lqh/testset_data/resized_videos/4507874.mp4,/datadrive2/lqh/testset_data/filtered_masks/4507874, glass plant cactus houseplants,9.928556442260742,103.6553013915448,0.981119593255642,0.9772899554427242,94.61959431135072,0.9611593759883028,0.9697438848638218,160.0
5586821,3,/datadrive2/lqh/testset_data/resized_videos/5586821.mp4,/datadrive2/lqh/testset_data/filtered_masks/5586821, unripe citrus fruits on the tree,14.928865432739258,67.69894657609692,0.94914721747074,0.9500723990615342,65.43548223678395,0.923092005879722,0.9318196463332096,165.0
5637325,3,/datadrive2/lqh/testset_data/resized_videos/5637325.mp4,/datadrive2/lqh/testset_data/filtered_masks/5637325, three women picking flowers in the grassfield,13.780988693237305,87.18003584280184,0.97542259658674,0.972787496014376,84.31618966986622,0.8569772621867197,0.9480174240204338,168.0
5200025,3,/datadrive2/lqh/testset_data/resized_videos/5200025.mp4,/datadrive2/lqh/testset_data/filtered_masks/5200025,"In a classroom, a person in a brown jacket leans over a desk, guiding a student's pencil during a writing task.",9.378740310668944,49.63015912799099,0.9624304087671732,0.9757656089190696,79.99802607101287,0.7899095358296929,0.9089425220856692,170.0
4374509,3,/datadrive2/lqh/testset_data/resized_videos/4374509.mp4,/datadrive2/lqh/testset_data/filtered_masks/4374509,"Two candles rest on a wooden board alongside essential oil bottles and a French press filled with coffee, lit by natural light from a nearby window.",9.885961532592772,90.6141346827506,0.9657883129295434,0.9649985066961928,87.56973426215893,0.9389493615183084,0.940894693045816,175.0
5478744,3,/datadrive2/lqh/testset_data/resized_videos/5478744.mp4,/datadrive2/lqh/testset_data/filtered_masks/5478744, a woman looking in the mirror,11.99267292022705,70.46031107261987,0.957676269185172,0.972794194790037,92.89727265857913,0.8642496692564307,0.9327907730035128,180.0
5227228,3,/datadrive2/lqh/testset_data/resized_videos/5227228.mp4,/datadrive2/lqh/testset_data/filtered_masks/5227228, a person holding a sliced peach,29.346174240112305,57.070928954021255,0.9700692879843112,0.9813730090661296,59.70375466059567,0.843965796690323,0.7213119670134844,188.0
4166271,3,/datadrive2/lqh/testset_data/resized_videos/4166271.mp4,/datadrive2/lqh/testset_data/filtered_masks/4166271, a video of a bonsai collection,8.89257526397705,56.82671486507567,0.9433471089676372,0.9190893968950766,68.39491762659094,0.9145111965968628,0.9143636171308204,192.0
3585876,3,/datadrive2/lqh/testset_data/resized_videos/3585876.mp4,/datadrive2/lqh/testset_data/filtered_masks/3585876, top view footage of the river flow,8.961469650268555,44.54207181791466,0.9083106569542816,0.951777044912681,56.82761425128576,0.832804480425224,0.9175055646566328,197.0
6896045,3,/datadrive2/lqh/testset_data/resized_videos/6896045.mp4,/datadrive2/lqh/testset_data/filtered_masks/6896045, a director having a cast meeting,11.745034217834473,107.81497833321274,0.9716147322326136,0.9754346657146304,111.45117410028249,0.8702141954283832,0.970377030152963,205.0
6558235,3,/datadrive2/lqh/testset_data/resized_videos/6558235.mp4,/datadrive2/lqh/testset_data/filtered_masks/6558235, man discussing in front of audience,9.33969020843506,90.51933954763632,0.9736178966534708,0.9751739125769828,125.85289906235408,0.8615375507585167,0.9646131562770852,206.0
10276177,3,/datadrive2/lqh/testset_data/resized_videos/10276177.mp4,/datadrive2/lqh/testset_data/filtered_masks/10276177,"In a room washed with red, a figure pulls on a string, unveiling draped cloths or garments hung along the wall.",14.5589017868042,115.06247966132422,0.9705267352004392,0.9673914177272588,112.33994695051682,0.882011066136954,0.9540903289929776,223.0
17574207,3,/datadrive2/lqh/testset_data/resized_videos/17574207.mp4,/datadrive2/lqh/testset_data/filtered_masks/17574207,Metallic confetti in the shape of stars and hexagons float on a swirling black and red liquid surface.,15.053083419799805,83.50275863516678,0.9419347068360938,0.9426332892915594,88.8933277355937,0.9118468614640642,0.9236292805997128,225.0
6840681,3,/datadrive2/lqh/testset_data/resized_videos/6840681.mp4,/datadrive2/lqh/testset_data/filtered_masks/6840681, tombstones in the cemetery,14.93854522705078,59.32157313346981,0.9204902170335146,0.9034311758408864,43.87743635634292,0.8761925642618413,0.8852915654960712,232.0
5364842,3,/datadrive2/lqh/testset_data/resized_videos/5364842.mp4,/datadrive2/lqh/testset_data/filtered_masks/5364842, man from a cheerful camper group feeds dog,13.252214431762695,112.06918934952805,0.9675624740452078,0.9720171320587402,105.92639428139782,0.8308701108410128,0.9229625783901808,247.0
6844208,3,/datadrive2/lqh/testset_data/resized_videos/6844208.mp4,/datadrive2/lqh/testset_data/filtered_masks/6844208,"A person in a ruffled white garment rests against a red cushion, with a focus on their wavy hair and a decorative brooch.",15.88588523864746,81.79091888079529,0.9300057114778112,0.9208465203678036,59.47669953831728,0.7708371223979067,0.9164753900184182,254.0
4213954,3,/datadrive2/lqh/testset_data/resized_videos/4213954.mp4,/datadrive2/lqh/testset_data/filtered_masks/4213954,A person is pulling out a tissue from a green tissue box with a blurred background.,9.727320671081545,84.18827565414496,0.9753354961862784,0.9712230483602964,69.43126624283433,0.7994404215809009,0.6611620366408143,256.0
4278126,3,/datadrive2/lqh/testset_data/resized_videos/4278126.mp4,/datadrive2/lqh/testset_data/filtered_masks/4278126, woman unpacking a box,9.288467407226562,94.7940758796754,0.9670870093438751,0.9671629046226728,127.49053961126324,0.8612190636408188,0.8972444971168736,257.0
5331166,3,/datadrive2/lqh/testset_data/resized_videos/5331166.mp4,/datadrive2/lqh/testset_data/filtered_masks/5331166, person playing a violin,9.45516872406006,12.221896291930545,0.9021580172525366,0.960008317356079,17.432199918763562,0.5772637047172821,0.887675237645604,262.0
6274811,3,/datadrive2/lqh/testset_data/resized_videos/6274811.mp4,/datadrive2/lqh/testset_data/filtered_masks/6274811, a man playing a bass guitar,10.807117462158203,82.4824362769684,0.9515267733440996,0.9800608928161983,76.01560023421573,0.6712224480612164,0.8570051764253436,269.0
5536731,3,/datadrive2/lqh/testset_data/resized_videos/5536731.mp4,/datadrive2/lqh/testset_data/filtered_masks/5536731, a person using pink highlighter for her notes,17.916860580444336,77.94190333554508,0.9464865989627343,0.981360909875906,98.00956142357528,0.6702629864491969,0.908524923964874,270.0
4928274,3,/datadrive2/lqh/testset_data/resized_videos/4928274.mp4,/datadrive2/lqh/testset_data/filtered_masks/4928274,A person in a white sailing jacket adjusts the ropes of a white sail against a cloudy sky backdrop.,21.54094123840332,49.65633038284746,0.9627492281030896,0.9497869270874848,90.29005342403453,0.8256509101815894,0.6242981831484844,274.0
5703652,3,/datadrive2/lqh/testset_data/resized_videos/5703652.mp4,/datadrive2/lqh/testset_data/filtered_masks/5703652, window in a church,10.608124732971191,27.18629599564133,0.7976123588075189,0.9179451569059296,28.66246435821301,0.746783622157214,0.9072667417457064,278.0
5638095,3,/datadrive2/lqh/testset_data/resized_videos/5638095.mp4,/datadrive2/lqh/testset_data/filtered_masks/5638095, an elderly man reading a newspaper seating in the bench,11.66489601135254,128.91077157583825,0.978555969646698,0.962649018355916,141.11845206782493,0.9321007788580448,0.9083095829508756,282.0
4856509,3,/datadrive2/lqh/testset_data/resized_videos/4856509.mp4,/datadrive2/lqh/testset_data/filtered_masks/4856509, a vast cropland in indonesia,13.878087997436523,51.00902797765733,0.8410732026998459,0.9131702215411978,39.01889827792528,0.7601529803674347,0.9044053038406484,284.0
6628572,3,/datadrive2/lqh/testset_data/resized_videos/6628572.mp4,/datadrive2/lqh/testset_data/filtered_masks/6628572, a woman having a massage,12.874692916870115,61.89491612394622,0.9756520723562933,0.8084627145061144,85.3451371467562,0.8646638629182305,0.7536194268414239,286.0
2084060,3,/datadrive2/lqh/testset_data/resized_videos/2084060.mp4,/datadrive2/lqh/testset_data/filtered_masks/2084060, man walking with a camera,14.59038543701172,51.18254024290988,0.9293140149965268,0.8765802573525617,93.83450574883187,0.8240539931448099,0.9023626236871944,287.0
4888602,3,/datadrive2/lqh/testset_data/resized_videos/4888602.mp4,/datadrive2/lqh/testset_data/filtered_masks/4888602, person using a circular saw in making a skateboard,9.007519721984863,157.88604276279443,0.9563959984789868,0.9582651329048072,137.93018179666026,0.9164282230816776,0.9705355394224504,295.0
6889590,3,/datadrive2/lqh/testset_data/resized_videos/6889590.mp4,/datadrive2/lqh/testset_data/filtered_masks/6889590, man and woman using one laptop,16.42298698425293,59.89499820125179,0.8949008375687767,0.84064518049887,63.26774106611173,0.8793041408434263,0.8336142312627569,299.0
5356841,3,/datadrive2/lqh/testset_data/resized_videos/5356841.mp4,/datadrive2/lqh/testset_data/filtered_masks/5356841, uv teeth whitening tools at dentist clinic,14.294038772583008,47.2068251291975,0.9184002590497188,0.893487142354241,43.67841715242337,0.7459283800164607,0.7585651150276055,302.0
19412104,3,/datadrive2/lqh/testset_data/resized_videos/19412104.mp4,/datadrive2/lqh/testset_data/filtered_masks/19412104, farm animals birds feathers,11.37156867980957,85.67294700570255,0.970178374926736,0.7244588645903717,37.6700095448828,0.8611418379697451,0.705750453643147,302.0
5168987,3,/datadrive2/lqh/testset_data/resized_videos/5168987.mp4,/datadrive2/lqh/testset_data/filtered_masks/5168987, man riding a bicycle in the street,11.947612762451172,60.1375101433126,0.8848518929018303,0.948030127306378,51.021317901119815,0.6200798063589029,0.9135151816330443,304.0
6774777,3,/datadrive2/lqh/testset_data/resized_videos/6774777.mp4,/datadrive2/lqh/testset_data/filtered_masks/6774777, a group of people giving high fives for their success,10.031937599182127,132.95561047394534,0.9686500163001156,0.977841633662705,138.7004849017232,0.7498365049504988,0.9259997313287358,312.0
6828879,3,/datadrive2/lqh/testset_data/resized_videos/6828879.mp4,/datadrive2/lqh/testset_data/filtered_masks/6828879,Three individuals appear to be engaged in a discussion around a table in a room with a plain white wall.,11.321779251098633,56.31405665349877,0.9441077723028016,0.9348722178643224,96.68141225031364,0.5998047798477015,0.8895454850238831,322.0
5642588,3,/datadrive2/lqh/testset_data/resized_videos/5642588.mp4,/datadrive2/lqh/testset_data/filtered_masks/5642588, elderly couple standing on the street,12.840925216674805,126.6593490527793,0.927557260942008,0.9472495569125732,114.27949741467842,0.8256396539671205,0.9443191574359324,323.0
19285894,3,/datadrive2/lqh/testset_data/resized_videos/19285894.mp4,/datadrive2/lqh/testset_data/filtered_masks/19285894,"Amidst the vast olive groves, scattered buildings and serpentine roads create a serene rural landscape.",8.792821884155273,52.49353949132304,0.850978024277657,0.923451559631032,65.1808662431691,0.6996615483151393,0.8964736526522615,325.0
4842770,3,/datadrive2/lqh/testset_data/resized_videos/4842770.mp4,/datadrive2/lqh/testset_data/filtered_masks/4842770,"Two individuals are seated closely on a park bench, surrounded by lush green foliage, sharing a moment of companionship.",11.272245407104492,104.9141627326132,0.9629854928453512,0.9579128306727948,141.29290783430628,0.7715215619275715,0.88118381373399,328.0
