text,path,num_frames,width,height,trajectory_maps_path,videoid,mask_start_index,mask_end_index,flow
 santa claus and young girl playing with christmas balls,/datadrive/videos-popular/6212273.mp4,392,1920,1080,/datadrive2/grounded_sam2_output_v100/6212273/masks_images,6212273,0,391,4.398318767547607
"Two individuals in beige tops stand close, with one adjusting the other's earring, amidst a backdrop of soft neutral tones.",/datadrive/videos-popular/6945758.mp4,71,1920,1080,/datadrive2/grounded_sam2_output_v100/6945758/masks_images,6945758,0,70,6.614044189453125
 christmas atmosphere at a dinner table,/datadrive/videos-popular/5970100.mp4,183,4096,2160,/datadrive2/grounded_sam2_output_v100/5970100/masks_images,5970100,0,182,3.198348999023437
A person in a patterned dress stands with a heart-shaped red balloon floating above their shoulder against a neutral background.,/datadrive/videos-popular/6761644.mp4,318,2160,3840,/datadrive2/grounded_sam2_output_v100/6761644/masks_images,6761644,0,317,7.154068470001221
 a woman lying on the floor,/datadrive/videos-popular/6944842.mp4,526,1080,1920,/datadrive2/grounded_sam2_output_v100/6944842/masks_images,6944842,0,525,2.7230167388916016
 man ordering food to go,/datadrive/videos-popular/6683951.mp4,262,3840,2160,/datadrive2/grounded_sam2_output_v100/6683951/masks_images,6683951,0,261,9.013433456420898
 taking a test tube from a centrifuge,/datadrive/videos-popular/6631154.mp4,77,2160,4096,/datadrive2/grounded_sam2_output_v100/6631154/masks_images,6631154,0,76,3.959617376327514
 person riding dirt bike,/datadrive/videos-popular/5803631.mp4,528,2160,3840,/datadrive2/grounded_sam2_output_v100/5803631/masks_images,5803631,0,527,5.333250522613525
 woman taking a picture with a flower,/datadrive/videos-popular/6125396.mp4,101,1920,1080,/datadrive2/grounded_sam2_output_v100/6125396/masks_images,6125396,0,100,4.583868980407715
 man doing battle ropes,/datadrive/videos-popular/6390166.mp4,348,3840,2160,/datadrive2/grounded_sam2_output_v100/6390166/masks_images,6390166,0,347,3.782625436782837
 video of woman carrying notepad while talking to someone,/datadrive/videos-popular/5923958.mp4,1084,1920,1080,/datadrive2/grounded_sam2_output_v100/5923958/masks_images,5923958,0,1083,9.556922912597656
 an elderly people working out,/datadrive/videos-popular/6023229.mp4,230,3840,2160,/datadrive2/grounded_sam2_output_v100/6023229/masks_images,6023229,0,229,5.577260494232178
 a man putting on his golf gloves,/datadrive/videos-popular/6573620.mp4,380,1920,1080,/datadrive2/grounded_sam2_output_v100/6573620/masks_images,6573620,0,379,10.521589279174805
 a ginger cat on the floor,/datadrive/videos-popular/6853911.mp4,519,2160,4096,/datadrive2/grounded_sam2_output_v100/6853911/masks_images,6853911,0,518,2.450724124908448
 preparing a ramen burger,/datadrive/videos-popular/6092273.mp4,29,1080,1920,/datadrive2/grounded_sam2_output_v100/6092273/masks_images,6092273,0,28,2.146069049835205
 a woman in braces smiling in the camera,/datadrive/videos-popular/5973473.mp4,112,1920,1080,/datadrive2/grounded_sam2_output_v100/5973473/masks_images,5973473,0,111,6.1575541496276855
 people doing knee exercise,/datadrive/videos-popular/6326749.mp4,591,1920,1080,/datadrive2/grounded_sam2_output_v100/6326749/masks_images,6326749,0,590,3.3597280979156494
"Two stylish individuals stand close together on a sandy beach, one with a hand on their chest, the other’s arms outstretched, as waves break gently under a clear sky.",/datadrive/videos-popular/6799003.mp4,313,1920,1080,/datadrive2/grounded_sam2_output_v100/6799003/masks_images,6799003,0,312,28.65100479125977
 a man inputting card details into his phone,/datadrive/videos-popular/6897964.mp4,723,1920,1080,/datadrive2/grounded_sam2_output_v100/6897964/masks_images,6897964,0,722,2.5429461002349854
 a man carrying his surfboard,/datadrive/videos-popular/5793146.mp4,452,1920,1080,/datadrive2/grounded_sam2_output_v100/5793146/masks_images,5793146,0,451,10.77724552154541
 man walking on sand,/datadrive/videos-popular/6028848.mp4,222,1920,1080,/datadrive2/grounded_sam2_output_v100/6028848/masks_images,6028848,0,221,10.402774810791016
 father and daughter reading book on the tent,/datadrive/videos-popular/6482122.mp4,257,3840,2160,/datadrive2/grounded_sam2_output_v100/6482122/masks_images,6482122,0,256,17.16739273071289
 people protesting in front of police officer,/datadrive/videos-popular/6258139.mp4,274,3840,2160,/datadrive2/grounded_sam2_output_v100/6258139/masks_images,6258139,0,273,21.257095336914062
 people celebrating a birthday,/datadrive/videos-popular/5805077.mp4,230,2160,3840,/datadrive2/grounded_sam2_output_v100/5805077/masks_images,5805077,0,229,7.046561241149902
 side view vertical video of a couple watching together at the living room,/datadrive/videos-popular/5813762.mp4,416,2160,3840,/datadrive2/grounded_sam2_output_v100/5813762/masks_images,5813762,0,415,3.401539802551269
 romantic couple sitting on hilltop,/datadrive/videos-popular/6320764.mp4,1128,4096,2160,/datadrive2/grounded_sam2_output_v100/6320764/masks_images,6320764,0,1127,2.273101568222046
 a man looking at a woman sticking notes on a wall,/datadrive/videos-popular/6248642.mp4,285,3840,2160,/datadrive2/grounded_sam2_output_v100/6248642/masks_images,6248642,0,284,4.871865272521973
 close up view of a dog lying down while his owner is petting it,/datadrive/videos-popular/6272050.mp4,368,4096,2160,/datadrive2/grounded_sam2_output_v100/6272050/masks_images,6272050,0,367,3.2905492782592773
 young women relaxing after yoga practice,/datadrive/videos-popular/6703438.mp4,281,1920,1080,/datadrive2/grounded_sam2_output_v100/6703438/masks_images,6703438,0,280,2.60979962348938
A person in a white shirt examines a piece of paper amidst floral illustrations on a well-lit table with a green plant nearby.,/datadrive/videos-popular/6912101.mp4,283,1080,1920,/datadrive2/grounded_sam2_output_v100/6912101/masks_images,6912101,0,282,2.755039691925049
"Two cooks are in the kitchen, one kneading dough while the other stirs soup on a stove.",/datadrive/videos-popular/5906559.mp4,536,1920,1080,/datadrive2/grounded_sam2_output_v100/5906559/masks_images,5906559,0,535,15.249345779418944
 man working out with battling ropes,/datadrive/videos-popular/6388414.mp4,575,3840,2160,/datadrive2/grounded_sam2_output_v100/6388414/masks_images,6388414,0,574,6.215733528137207
 little girl playing with stuffed toy giraffe on the bed,/datadrive/videos-popular/6183003.mp4,304,1920,1080,/datadrive2/grounded_sam2_output_v100/6183003/masks_images,6183003,0,303,2.84663724899292
 close up shot of a woman making jewelry,/datadrive/videos-popular/6262811.mp4,426,3840,2160,/datadrive2/grounded_sam2_output_v100/6262811/masks_images,6262811,0,425,3.478565454483032
 person holding a custard apple,/datadrive/videos-popular/5944591.mp4,343,1920,1080,/datadrive2/grounded_sam2_output_v100/5944591/masks_images,5944591,0,342,5.813969135284424
"Two individuals stand near a window, engaged in a toast with stemmed wine glasses in hand.",/datadrive/videos-popular/6481798.mp4,293,3840,2160,/datadrive2/grounded_sam2_output_v100/6481798/masks_images,6481798,0,292,4.302210330963135
 a child looking at a christmas tree with his mom,/datadrive/videos-popular/6305800.mp4,457,4096,2160,/datadrive2/grounded_sam2_output_v100/6305800/masks_images,6305800,0,456,4.13532304763794
 couple buying pizza to go,/datadrive/videos-popular/6604356.mp4,280,3840,2160,/datadrive2/grounded_sam2_output_v100/6604356/masks_images,6604356,0,279,8.521702766418457
 elderly ladies playing domino,/datadrive/videos-popular/6829864.mp4,309,2560,1440,/datadrive2/grounded_sam2_output_v100/6829864/masks_images,6829864,0,308,6.412135601043701
"A person in a purple shirt is leaning over, possibly rummaging through a drawer in a wooden cabinet.",/datadrive/videos-popular/5993527.mp4,279,1920,1080,/datadrive2/grounded_sam2_output_v100/5993527/masks_images,5993527,0,278,39.02093505859375
 man and woman looking at laptop screen,/datadrive/videos-popular/6517590.mp4,311,1920,1080,/datadrive2/grounded_sam2_output_v100/6517590/masks_images,6517590,0,310,4.653652667999268
"Three individuals in colorful traditional attire are seated on a couch, with one holding a paper plane and another looking at a note.",/datadrive/videos-popular/6194288.mp4,317,3840,2160,/datadrive2/grounded_sam2_output_v100/6194288/masks_images,6194288,0,316,5.449349880218506
The image showcases a person adorned in an elaborate black textured outfit with a voluminous white ruffled collar and a sleek belt.,/datadrive/videos-popular/6539168.mp4,1010,2160,4096,/datadrive2/grounded_sam2_output_v100/6539168/masks_images,6539168,0,1009,7.854722023010254
 close up video of a person braiding hair,/datadrive/videos-popular/5815194.mp4,56,1920,1080,/datadrive2/grounded_sam2_output_v100/5815194/masks_images,5815194,0,55,55.72279739379883
 couple playing in the snow with their dog,/datadrive/videos-popular/6612919.mp4,154,1920,1080,/datadrive2/grounded_sam2_output_v100/6612919/masks_images,6612919,0,153,7.157449245452881
 a man using a rowing machine,/datadrive/videos-popular/6389558.mp4,524,2160,3840,/datadrive2/grounded_sam2_output_v100/6389558/masks_images,6389558,0,523,8.5110445022583
 a person touching a mezuzah,/datadrive/videos-popular/5985191.mp4,119,4096,2160,/datadrive2/grounded_sam2_output_v100/5985191/masks_images,5985191,0,118,3.925023078918457
"A close-up view of a bicycle's gears and brake cables with a blurred background, capturing the intricate mechanical details of the bike.",/datadrive/videos-popular/5970051.mp4,111,3840,2160,/datadrive2/grounded_sam2_output_v100/5970051/masks_images,5970051,0,110,14.659027099609377
 a boy wearing a gi doing martial arts on a bed,/datadrive/videos-popular/6684672.mp4,678,2160,4096,/datadrive2/grounded_sam2_output_v100/6684672/masks_images,6684672,0,677,6.272587299346924
A person in a plaid shirt and apron sands a wooden board amidst a scattered array of tools and wood shavings in a workshop.,/datadrive/videos-popular/6790016.mp4,443,2160,3840,/datadrive2/grounded_sam2_output_v100/6790016/masks_images,6790016,0,442,2.5984857082366943
 a couple doing yoga,/datadrive/videos-popular/6809486.mp4,944,2160,4096,/datadrive2/grounded_sam2_output_v100/6809486/masks_images,6809486,0,943,2.2078540325164795
 a man giving ice cream to the boy,/datadrive/videos-popular/6412525.mp4,220,1920,1080,/datadrive2/grounded_sam2_output_v100/6412525/masks_images,6412525,0,219,14.285489082336426
 men facing each other while smiling,/datadrive/videos-popular/6314627.mp4,240,2160,3840,/datadrive2/grounded_sam2_output_v100/6314627/masks_images,6314627,0,239,2.715630054473877
 two lab assistant working with chemicals,/datadrive/videos-popular/5752733.mp4,422,3840,2160,/datadrive2/grounded_sam2_output_v100/5752733/masks_images,5752733,0,421,3.1293182373046875
 footage of pathway surrounded by meadow,/datadrive/videos-popular/6487243.mp4,492,3840,2160,/datadrive2/grounded_sam2_output_v100/6487243/masks_images,6487243,0,491,2.1601502895355225
 close up view of a girl getting an eyeshadow,/datadrive/videos-popular/5999582.mp4,300,4096,2160,/datadrive2/grounded_sam2_output_v100/5999582/masks_images,5999582,0,299,5.673801898956299
 family playing soccer at the park,/datadrive/videos-popular/6300735.mp4,214,3840,2160,/datadrive2/grounded_sam2_output_v100/6300735/masks_images,6300735,0,213,7.6760172843933105
 actors reviewing their scrips,/datadrive/videos-popular/6896038.mp4,1193,4096,2160,/datadrive2/grounded_sam2_output_v100/6896038/masks_images,6896038,0,1192,9.307886123657228
 coluse up video of a shooter,/datadrive/videos-popular/6200901.mp4,339,2160,3840,/datadrive2/grounded_sam2_output_v100/6200901/masks_images,6200901,0,338,4.218715667724609
 rolling a pin over the dough covered in wax paper,/datadrive/videos-popular/6138525.mp4,531,3840,2160,/datadrive2/grounded_sam2_output_v100/6138525/masks_images,6138525,0,530,5.83075761795044
"Two individuals are seated on a gray sofa with a colorful floral cushion, one holding a clipboard and writing, in a room with soft natural light.",/datadrive/videos-popular/6715972.mp4,248,2560,1440,/datadrive2/grounded_sam2_output_v100/6715972/masks_images,6715972,0,247,2.7056405544281006
"A person is examining a document at a wooden desk cluttered with a laptop, papers, and a pencil, showcasing a moment of professional engagement.",/datadrive/videos-popular/6829195.mp4,180,3840,2160,/datadrive2/grounded_sam2_output_v100/6829195/masks_images,6829195,0,179,3.2297134399414062
"Two women standing at a kitchen countertop, one is holding a croissant over a black plate filled with grapes and sliced tomatoes while the other looks on.",/datadrive/videos-popular/6715418.mp4,207,2560,1440,/datadrive2/grounded_sam2_output_v100/6715418/masks_images,6715418,0,206,3.889161109924317
 a person modeling and posing in front of the camera,/datadrive/videos-popular/6784457.mp4,306,2160,3840,/datadrive2/grounded_sam2_output_v100/6784457/masks_images,6784457,0,305,16.07340431213379
A cook skillfully slices a large cylinder of rotating meat with a sharp knife and electric shaver in a kitchen setting.,/datadrive/videos-popular/5780179.mp4,286,3840,2160,/datadrive2/grounded_sam2_output_v100/5780179/masks_images,5780179,0,285,13.159751892089844
 children wearing halloween costume,/datadrive/videos-popular/5859010.mp4,240,2160,3840,/datadrive2/grounded_sam2_output_v100/5859010/masks_images,5859010,0,239,2.383089780807495
 couple setting up their tent,/datadrive/videos-popular/5994097.mp4,771,2160,4096,/datadrive2/grounded_sam2_output_v100/5994097/masks_images,5994097,0,770,5.096652507781982
 falling almonds in the bowl,/datadrive/videos-popular/6803085.mp4,343,4096,2160,/datadrive2/grounded_sam2_output_v100/6803085/masks_images,6803085,0,342,2.0386555194854736
 young woman doing yoga pose,/datadrive/videos-popular/6800270.mp4,480,2160,4096,/datadrive2/grounded_sam2_output_v100/6800270/masks_images,6800270,0,479,2.0858514308929443
 close up video of woman massaging her face,/datadrive/videos-popular/5927965.mp4,459,1080,1920,/datadrive2/grounded_sam2_output_v100/5927965/masks_images,5927965,0,458,7.256377696990967
 woman stretching her legs,/datadrive/videos-popular/6952472.mp4,375,2160,3840,/datadrive2/grounded_sam2_output_v100/6952472/masks_images,6952472,0,374,3.193749189376831
 birds that feed on the ground,/datadrive/videos-popular/6002307.mp4,234,1920,1080,/datadrive2/grounded_sam2_output_v100/6002307/masks_images,6002307,0,233,3.5113091468811035
A person in a black blazer and white shirt is captured mid-turn against a backdrop featuring the American flag.,/datadrive/videos-popular/6172959.mp4,275,1920,1080,/datadrive2/grounded_sam2_output_v100/6172959/masks_images,6172959,0,274,3.949479579925537
 instructor looking at the elderly couple doing stretching,/datadrive/videos-popular/6023243.mp4,201,3840,2160,/datadrive2/grounded_sam2_output_v100/6023243/masks_images,6023243,0,200,4.594742774963379
 young adults studying together,/datadrive/videos-popular/6219853.mp4,557,2160,4096,/datadrive2/grounded_sam2_output_v100/6219853/masks_images,6219853,0,556,2.4710304737091064
 man in black wall climbing and attaching harness,/datadrive/videos-popular/5916724.mp4,491,2160,3840,/datadrive2/grounded_sam2_output_v100/5916724/masks_images,5916724,0,490,4.629433631896973
 couple kissing while walking together,/datadrive/videos-popular/6522572.mp4,257,3840,2160,/datadrive2/grounded_sam2_output_v100/6522572/masks_images,6522572,0,256,10.104009628295898
 a couple sitting on bedroom while holding video game controller,/datadrive/videos-popular/5975831.mp4,132,1920,1080,/datadrive2/grounded_sam2_output_v100/5975831/masks_images,5975831,0,131,2.3310317993164062
"Two people in plaid shirts stand close to each other in a room with soft lighting, creating a sense of intimacy or conversation.",/datadrive/videos-popular/6473957.mp4,691,3840,2160,/datadrive2/grounded_sam2_output_v100/6473957/masks_images,6473957,0,690,3.666226863861084
 two men having a conversation,/datadrive/videos-popular/6697897.mp4,188,3840,2160,/datadrive2/grounded_sam2_output_v100/6697897/masks_images,6697897,0,187,9.20643138885498
"A person's hand with pink nail polish holds a smartphone displaying the Arogya Setu app, with green background and various icons.",/datadrive/videos-popular/6587546.mp4,174,3840,2160,/datadrive2/grounded_sam2_output_v100/6587546/masks_images,6587546,0,173,4.533004760742188
"A person in a white sweater sits on a couch, with a bookshelf containing books and a white mask in the background.",/datadrive/videos-popular/6322925.mp4,526,3840,2160,/datadrive2/grounded_sam2_output_v100/6322925/masks_images,6322925,0,525,3.740394115447998
 a man doing push ups at the gym,/datadrive/videos-popular/6893310.mp4,308,3840,2160,/datadrive2/grounded_sam2_output_v100/6893310/masks_images,6893310,0,307,5.078726291656494
 a person sorting jigsaw puzzles,/datadrive/videos-popular/6813535.mp4,557,4096,1974,/datadrive2/grounded_sam2_output_v100/6813535/masks_images,6813535,0,556,14.841588973999023
 couple holding hands while smiling,/datadrive/videos-popular/6028723.mp4,254,1920,1080,/datadrive2/grounded_sam2_output_v100/6028723/masks_images,6028723,0,253,2.907076358795166
 woman using a tablet,/datadrive/videos-popular/6609243.mp4,296,1080,1920,/datadrive2/grounded_sam2_output_v100/6609243/masks_images,6609243,0,295,3.7213737964630127
 close up footage of a person spinning the handle of the fishing rod,/datadrive/videos-popular/6739546.mp4,202,1920,1080,/datadrive2/grounded_sam2_output_v100/6739546/masks_images,6739546,0,201,4.883959770202637
 girl hugging her mother,/datadrive/videos-popular/6032914.mp4,242,1080,1920,/datadrive2/grounded_sam2_output_v100/6032914/masks_images,6032914,0,241,2.2900309562683105
 woman holding and looking at a cake,/datadrive/videos-popular/6006466.mp4,74,1080,1920,/datadrive2/grounded_sam2_output_v100/6006466/masks_images,6006466,0,73,3.567579507827759
 back view of female fencer walking,/datadrive/videos-popular/5972845.mp4,414,3840,2160,/datadrive2/grounded_sam2_output_v100/5972845/masks_images,5972845,0,413,8.679192543029785
 couple at the stairs of a church,/datadrive/videos-popular/6284625.mp4,27,2160,4096,/datadrive2/grounded_sam2_output_v100/6284625/masks_images,6284625,0,26,6.234440326690674
 men and women in a business meeting,/datadrive/videos-popular/6774385.mp4,158,2160,3840,/datadrive2/grounded_sam2_output_v100/6774385/masks_images,6774385,0,157,16.65484619140625
 man at a video call playing ukulele,/datadrive/videos-popular/5814553.mp4,705,2160,3840,/datadrive2/grounded_sam2_output_v100/5814553/masks_images,5814553,0,704,4.173905849456787
 woman posing with a cake in front of her,/datadrive/videos-popular/6185216.mp4,418,2160,4096,/datadrive2/grounded_sam2_output_v100/6185216/masks_images,6185216,0,417,2.2836389541625977
 a woman playing basketball,/datadrive/videos-popular/6077455.mp4,609,4096,2160,/datadrive2/grounded_sam2_output_v100/6077455/masks_images,6077455,0,608,5.676755905151367
 food truck hot dog,/datadrive/videos-popular/5780430.mp4,196,3840,2160,/datadrive2/grounded_sam2_output_v100/5780430/masks_images,5780430,0,195,5.913742542266846
 two men doing high five while sitting,/datadrive/videos-popular/6697892.mp4,178,3840,2160,/datadrive2/grounded_sam2_output_v100/6697892/masks_images,6697892,0,177,3.086575984954834
 a woman smiling at the camera,/datadrive/videos-popular/6829193.mp4,254,3840,2160,/datadrive2/grounded_sam2_output_v100/6829193/masks_images,6829193,0,253,3.570056438446045
 person holding a wine glass,/datadrive/videos-popular/6291501.mp4,108,2160,3840,/datadrive2/grounded_sam2_output_v100/6291501/masks_images,6291501,0,107,2.3391671180725098
 a cat hopping on a skateboard,/datadrive/videos-popular/6864859.mp4,423,4096,2160,/datadrive2/grounded_sam2_output_v100/6864859/masks_images,6864859,0,422,6.784546375274658
 a woman choosing from a box of essential oils,/datadrive/videos-popular/6707275.mp4,669,1920,1080,/datadrive2/grounded_sam2_output_v100/6707275/masks_images,6707275,0,668,3.172663927078247
 man throwing basket ball,/datadrive/videos-popular/6249633.mp4,206,3840,2160,/datadrive2/grounded_sam2_output_v100/6249633/masks_images,6249633,0,205,2.056394338607788
 doctor checking the dog,/datadrive/videos-popular/6235182.mp4,422,2160,3840,/datadrive2/grounded_sam2_output_v100/6235182/masks_images,6235182,0,421,7.502485752105713
 a professional woman talking,/datadrive/videos-popular/6927311.mp4,86,1920,1080,/datadrive2/grounded_sam2_output_v100/6927311/masks_images,6927311,0,85,6.908819675445557
 children in costume knocking for trick or treat,/datadrive/videos-popular/5856450.mp4,240,2160,3840,/datadrive2/grounded_sam2_output_v100/5856450/masks_images,5856450,0,239,4.439773082733154
 cute girl dancing in front of a christmas tree,/datadrive/videos-popular/6148319.mp4,577,2160,4096,/datadrive2/grounded_sam2_output_v100/6148319/masks_images,6148319,0,576,15.255171775817873
 a woman using jade roller,/datadrive/videos-popular/6006416.mp4,70,1920,1080,/datadrive2/grounded_sam2_output_v100/6006416/masks_images,6006416,0,69,3.622481346130371
 a personal trainer lifting a kettlebell,/datadrive/videos-popular/6892976.mp4,260,3840,2160,/datadrive2/grounded_sam2_output_v100/6892976/masks_images,6892976,0,259,5.9248528480529785
"A person in a green jacket takes a photo while standing on a stone staircase, with handrails and overgrown greenery, under clear skies.",/datadrive/videos-popular/6180933.mp4,240,3840,2160,/datadrive2/grounded_sam2_output_v100/6180933/masks_images,6180933,0,239,2.409228563308716
 sea waves over the sunset,/datadrive/videos-popular/6157332.mp4,334,1920,1080,/datadrive2/grounded_sam2_output_v100/6157332/masks_images,6157332,0,333,2.347951650619507
 young adult studying outside,/datadrive/videos-popular/6083375.mp4,360,2160,3840,/datadrive2/grounded_sam2_output_v100/6083375/masks_images,6083375,0,359,4.390514850616455
 a young girl decorating an easter muffin,/datadrive/videos-popular/6846008.mp4,348,2160,3840,/datadrive2/grounded_sam2_output_v100/6846008/masks_images,6846008,0,347,3.323204755783081
A person in a blue jacket and hat holds a smartphone while seated on a wooden bench in a garden setting.,/datadrive/videos-popular/6581849.mp4,268,1920,1080,/datadrive2/grounded_sam2_output_v100/6581849/masks_images,6581849,0,267,2.5128321647644043
 time lapse video of a sunset,/datadrive/videos-popular/5817158.mp4,584,1920,1080,/datadrive2/grounded_sam2_output_v100/5817158/masks_images,5817158,0,583,3.010765790939331
 man putting dog on the couch,/datadrive/videos-popular/6651482.mp4,233,3840,2160,/datadrive2/grounded_sam2_output_v100/6651482/masks_images,6651482,0,232,6.977956295013428
"An adult hand is offering a carrot stick to a child sitting with a cup of colored pencils nearby, possibly during a creative activity or a snack break.",/datadrive/videos-popular/6209606.mp4,421,1920,1080,/datadrive2/grounded_sam2_output_v100/6209606/masks_images,6209606,0,420,7.4508771896362305
 a little boy standing in the woods,/datadrive/videos-popular/6133765.mp4,122,4096,2160,/datadrive2/grounded_sam2_output_v100/6133765/masks_images,6133765,0,121,12.440631866455078
 person s face covered with words,/datadrive/videos-popular/6670676.mp4,285,4096,2160,/datadrive2/grounded_sam2_output_v100/6670676/masks_images,6670676,0,284,9.023211479187012
 teacher written math on whiteboard,/datadrive/videos-popular/6324536.mp4,240,2160,3840,/datadrive2/grounded_sam2_output_v100/6324536/masks_images,6324536,0,239,3.2638814449310303
 person checking on someone s stomach,/datadrive/videos-popular/6036681.mp4,386,3840,2160,/datadrive2/grounded_sam2_output_v100/6036681/masks_images,6036681,0,385,4.5993332862854
 person placing whipped cream on pancake,/datadrive/videos-popular/6529579.mp4,276,1920,1080,/datadrive2/grounded_sam2_output_v100/6529579/masks_images,6529579,0,275,3.7599570751190186
"A person in a sports bra and underwear stands against a purple backdrop, holding a measuring tape loosely in their hand.",/datadrive/videos-popular/6513468.mp4,74,1080,1920,/datadrive2/grounded_sam2_output_v100/6513468/masks_images,6513468,0,73,6.273648262023926
 a man working out,/datadrive/videos-popular/6296583.mp4,306,2560,1080,/datadrive2/grounded_sam2_output_v100/6296583/masks_images,6296583,0,305,3.522589445114136
"A man with a pen points at something on a paper, with bookshelves in the blurred background.",/datadrive/videos-popular/6333717.mp4,567,4096,2160,/datadrive2/grounded_sam2_output_v100/6333717/masks_images,6333717,0,566,9.181974411010742
 man climbing a wall as a sport without any harness,/datadrive/videos-popular/5916189.mp4,585,3840,2160,/datadrive2/grounded_sam2_output_v100/5916189/masks_images,5916189,0,584,10.12507438659668
 man in black coat looking serious to the camera,/datadrive/videos-popular/5985195.mp4,256,4096,2160,/datadrive2/grounded_sam2_output_v100/5985195/masks_images,5985195,0,255,3.291402101516724
 senior woman holding basket with fresh vegetables,/datadrive/videos-popular/6667351.mp4,254,3840,2160,/datadrive2/grounded_sam2_output_v100/6667351/masks_images,6667351,0,253,3.1725049018859863
A person wearing a blue judo gi is executing a ground technique on a tatami mat.,/datadrive/videos-popular/6765685.mp4,231,2560,1440,/datadrive2/grounded_sam2_output_v100/6765685/masks_images,6765685,0,230,22.73016357421875
 dried lavender flowers and bottles of serum on a surface,/datadrive/videos-popular/6724624.mp4,220,1920,1080,/datadrive2/grounded_sam2_output_v100/6724624/masks_images,6724624,0,219,7.285440444946289
 a woman making a sandwich,/datadrive/videos-popular/6412623.mp4,277,1920,1080,/datadrive2/grounded_sam2_output_v100/6412623/masks_images,6412623,0,276,4.943514347076416
 close up shot of a humming bird,/datadrive/videos-popular/6389401.mp4,548,1920,1080,/datadrive2/grounded_sam2_output_v100/6389401/masks_images,6389401,0,547,3.3751060962677
"Two golfers stand side by side on a green field, each holding a golf club, with a serene, cloudy sky above.",/datadrive/videos-popular/6256037.mp4,339,4096,2160,/datadrive2/grounded_sam2_output_v100/6256037/masks_images,6256037,0,338,2.4378879070281982
 a slice of white cheese,/datadrive/videos-popular/6004992.mp4,246,1920,1080,/datadrive2/grounded_sam2_output_v100/6004992/masks_images,6004992,0,245,14.019810676574709
 dentist doing a procedure to a patient,/datadrive/videos-popular/6763341.mp4,460,1080,1920,/datadrive2/grounded_sam2_output_v100/6763341/masks_images,6763341,0,459,4.8604817390441895
 man aiming for prey with his riffle,/datadrive/videos-popular/6200895.mp4,514,2160,3840,/datadrive2/grounded_sam2_output_v100/6200895/masks_images,6200895,0,513,3.6490087509155273
 a dentist removing dental braces on the patient,/datadrive/videos-popular/6528848.mp4,430,4096,2160,/datadrive2/grounded_sam2_output_v100/6528848/masks_images,6528848,0,429,8.622193336486816
 message written in body,/datadrive/videos-popular/6782493.mp4,232,1920,1080,/datadrive2/grounded_sam2_output_v100/6782493/masks_images,6782493,0,231,4.262972354888916
 group of people having a toast,/datadrive/videos-popular/6396009.mp4,701,1080,1920,/datadrive2/grounded_sam2_output_v100/6396009/masks_images,6396009,0,700,2.490087509155273
 drone footage of the snow covered mountain peak,/datadrive/videos-popular/6314072.mp4,1424,3840,2160,/datadrive2/grounded_sam2_output_v100/6314072/masks_images,6314072,0,1423,3.4857447147369385
 woman walking with her dog outside during winter,/datadrive/videos-popular/6522977.mp4,187,2560,1440,/datadrive2/grounded_sam2_output_v100/6522977/masks_images,6522977,0,186,5.708720207214356
 men checking paperwork and using digital tablet,/datadrive/videos-popular/6700649.mp4,225,3840,2160,/datadrive2/grounded_sam2_output_v100/6700649/masks_images,6700649,0,224,3.9894070625305176
 a man looking in the camera while wearing sunglasses,/datadrive/videos-popular/6950872.mp4,236,2160,3840,/datadrive2/grounded_sam2_output_v100/6950872/masks_images,6950872,0,235,6.766128540039063
 time lapse video of ocean and clouds,/datadrive/videos-popular/6242790.mp4,863,1080,1920,/datadrive2/grounded_sam2_output_v100/6242790/masks_images,6242790,0,862,26.38122940063477
 couple of golfers posing looking at camera,/datadrive/videos-popular/6255530.mp4,377,4096,2160,/datadrive2/grounded_sam2_output_v100/6255530/masks_images,6255530,0,376,5.950381755828857
 man picking up a book from the shelf,/datadrive/videos-popular/6550655.mp4,98,3840,2160,/datadrive2/grounded_sam2_output_v100/6550655/masks_images,6550655,0,97,5.090414524078369
 man carrying a baby on his shoulder and woman having a bonding time at the park,/datadrive/videos-popular/6181532.mp4,262,2560,1440,/datadrive2/grounded_sam2_output_v100/6181532/masks_images,6181532,0,261,4.027487754821777
"A person is lying on a grey couch, holding a smartphone, with colorful pillows around, in a relaxed indoor setting.",/datadrive/videos-popular/6667073.mp4,314,3840,2160,/datadrive2/grounded_sam2_output_v100/6667073/masks_images,6667073,0,313,4.699410438537598
 woman using an oil in her hands,/datadrive/videos-popular/6793096.mp4,530,4096,2160,/datadrive2/grounded_sam2_output_v100/6793096/masks_images,6793096,0,529,2.688475608825684
 aerial footage ruined houses in the forest,/datadrive/videos-popular/5748478.mp4,171,2560,1440,/datadrive2/grounded_sam2_output_v100/5748478/masks_images,5748478,0,170,7.374464511871338
Three individuals engage in a collaborative discussion in a room with a whiteboard covered in handwritten notes and sticky notes on the wall.,/datadrive/videos-popular/6913859.mp4,658,3840,2160,/datadrive2/grounded_sam2_output_v100/6913859/masks_images,6913859,0,657,3.6699626445770255
"A farmer carefully removes a young plant from a plastic tray, kneeling on the soil with irrigation lines running parallel behind him.",/datadrive/videos-popular/5766183.mp4,300,3840,2160,/datadrive2/grounded_sam2_output_v100/5766183/masks_images,5766183,0,299,3.7551989555358887
